,Answer.1gamemove.yes_pc_agree,Answer.2reasoning.yes_pc_agree,Answer.4shareinformation.yes_pc_agree,Answer.3rapport.yes_pc_agree
11239,0.8,1.0,0.8,0.8
11240,0.6,0.8,0.6,0.6
11241,1.0,1.0,1.0,1.0
11242,0.6,0.6,0.8,0.8
11243,0.8,1.0,0.6,0.8
11244,1.0,0.8,0.6,0.8
11245,1.0,0.8,1.0,1.0
11246,0.8,0.8,0.8,1.0
11247,0.8,0.6,0.6,0.6
11248,0.8,0.8,0.6,0.6
11249,1.0,1.0,0.8,0.6
11250,1.0,1.0,1.0,0.8
11251,0.8,0.8,0.8,0.8
11252,0.8,0.8,1.0,0.6
11253,0.6,0.8,0.8,0.6
11254,0.6,0.8,0.6,0.8
11255,0.6,0.8,0.6,0.6
11256,0.8,1.0,0.8,1.0
11257,0.6,0.6,0.6,0.6
11258,0.8,0.8,1.0,0.6
11259,0.8,0.8,1.0,0.6
11260,1.0,1.0,0.8,0.8
11261,0.8,0.8,0.8,0.6
11262,0.6,0.6,0.6,0.6
11263,1.0,1.0,1.0,1.0
11264,1.0,1.0,1.0,1.0
11265,0.6,0.8,0.8,0.8
11266,0.8,1.0,1.0,0.8
11267,0.6,0.6,0.6,0.6
11268,0.8,1.0,0.6,0.6
11269,0.6,0.8,0.6,0.6
11270,0.6,0.6,0.6,0.6
11271,0.8,0.6,0.8,0.8
11272,0.8,0.6,0.6,0.6
11273,0.6,0.6,0.6,0.6
11274,0.8,1.0,1.0,1.0
11275,0.8,0.6,0.8,0.6
11276,0.6,0.6,0.8,0.8
11277,1.0,0.6,1.0,0.8
11278,0.8,0.8,0.8,0.8
11279,1.0,0.8,1.0,0.8
11280,0.8,0.8,0.8,1.0
11281,1.0,0.8,1.0,0.8
11282,0.6,0.6,0.6,0.6
11283,1.0,0.8,1.0,1.0
11284,0.8,0.6,0.6,1.0
11285,1.0,1.0,1.0,1.0
11286,0.8,0.6,0.6,0.6
11287,0.8,0.6,1.0,1.0
11288,1.0,0.6,1.0,1.0
11289,0.8,0.8,0.8,0.8
11290,1.0,1.0,1.0,1.0
11291,0.6,0.8,0.6,0.8
11292,1.0,1.0,0.8,0.8
11293,0.8,0.8,0.8,0.8
11294,1.0,0.8,0.6,0.6
11295,0.6,0.6,0.6,0.8
11296,0.8,1.0,1.0,0.8
11297,0.8,0.6,0.6,0.6
11298,0.8,0.6,0.6,0.6
11299,0.8,1.0,1.0,1.0
11300,0.6,0.6,0.6,0.6
11301,0.6,0.6,0.8,0.6
11304,1.0,0.6,0.8,0.8
11306,0.6,0.8,0.8,0.6
11307,1.0,0.8,0.8,0.8
11309,0.8,0.6,1.0,1.0
11310,0.8,0.6,0.6,0.6
11311,0.8,1.0,0.8,0.8
11312,1.0,1.0,1.0,1.0
11313,1.0,0.6,0.6,0.6
11314,0.8,1.0,1.0,1.0
11317,1.0,0.6,0.8,0.8
11318,1.0,1.0,0.8,1.0
11319,1.0,0.8,0.6,1.0
11320,0.6,0.8,0.6,0.6
11321,0.6,0.6,0.6,0.6
11322,0.6,0.6,0.6,0.6
11323,0.6,0.6,0.6,0.6
11324,1.0,0.6,0.6,0.6
11325,0.8,0.8,0.8,0.8
11326,0.8,1.0,1.0,0.6
11327,0.6,0.8,0.6,0.8
11328,0.6,0.6,0.6,0.6
11330,1.0,1.0,1.0,1.0
11331,1.0,0.8,1.0,0.8
11332,0.8,0.6,0.6,0.8
11333,0.8,0.6,0.6,0.6
11334,0.6,0.6,0.6,0.6
11335,1.0,0.6,0.8,0.8
11336,0.8,0.6,0.6,0.6
11337,0.8,0.8,0.8,0.8
11338,0.6,0.6,0.6,0.8
11339,0.6,0.8,0.8,0.8
11340,0.8,0.6,0.6,0.6
11341,0.8,0.8,0.6,0.8
11342,0.6,0.6,0.6,0.6
11343,0.8,0.6,0.6,0.6
11344,1.0,1.0,0.8,1.0
11345,0.8,0.8,1.0,0.8
11346,0.8,0.8,0.8,0.8
11347,0.8,0.6,0.6,0.6
11348,0.8,1.0,0.8,0.6
11349,0.6,0.8,0.8,0.6
11350,1.0,0.8,1.0,1.0
11351,1.0,0.6,1.0,0.8
11352,0.8,0.6,0.8,0.6
11353,1.0,1.0,0.6,0.8
11354,0.8,0.6,0.8,0.8
11355,1.0,1.0,0.8,1.0
11356,1.0,0.6,0.6,1.0
11359,1.0,1.0,1.0,0.6
11360,1.0,0.6,0.6,0.8
11361,1.0,0.6,0.6,1.0
11362,0.6,0.8,1.0,0.8
11363,0.8,0.6,0.8,0.8
11364,0.6,0.6,0.6,0.8
11365,0.8,0.8,0.6,0.6
11368,0.6,0.6,0.6,0.8
11370,0.6,0.6,1.0,0.6
11371,1.0,1.0,1.0,0.8
11372,1.0,0.8,0.8,1.0
11373,1.0,1.0,1.0,0.8
11374,0.8,1.0,0.8,0.6
11375,0.6,1.0,0.8,0.8
11376,1.0,1.0,1.0,0.8
11377,0.8,0.8,0.6,0.8
11379,0.8,0.6,0.6,0.6
11380,0.6,0.6,0.6,0.6
11381,0.6,0.6,0.6,0.8
11382,0.8,0.6,0.6,0.6
11383,0.8,0.8,0.6,0.8
11384,0.8,0.8,0.8,0.6
11386,1.0,1.0,1.0,1.0
11387,1.0,0.6,0.6,0.6
11388,1.0,1.0,1.0,1.0
11389,0.8,0.8,0.8,0.8
11390,0.6,0.8,0.8,0.6
11391,0.6,0.6,0.6,0.6
11392,0.6,0.6,0.6,0.6
11393,0.6,0.6,0.6,0.6
11394,0.8,0.6,0.6,0.8
11395,0.8,1.0,0.6,1.0
11396,0.8,1.0,0.6,0.6
11397,1.0,0.8,0.6,0.8
11398,0.6,0.6,0.8,0.8
11399,1.0,0.8,0.8,0.6
11400,0.8,0.6,0.6,0.6
11401,0.6,0.8,0.6,0.8
11402,0.6,0.8,0.6,0.6
11403,0.8,0.6,0.8,0.6
11404,0.6,0.8,0.6,0.6
11405,0.8,0.8,0.8,0.6
11406,0.8,0.6,0.6,1.0
11407,0.6,0.6,0.6,0.8
11408,0.8,0.8,0.8,0.8
11409,0.8,0.6,0.8,0.8
11410,1.0,0.6,1.0,1.0
11411,0.8,0.6,0.6,0.8
11412,1.0,0.6,0.8,1.0
11413,1.0,1.0,1.0,1.0
11414,0.6,0.8,0.6,0.8
11416,0.8,0.8,0.8,0.8
11417,0.6,0.6,0.8,0.6
11418,1.0,1.0,0.8,0.8
11419,0.8,1.0,0.6,1.0
11420,0.6,0.6,0.8,0.8
11421,1.0,0.8,0.8,0.8
11422,0.8,0.8,0.8,0.8
11423,0.8,0.6,0.8,0.8
11424,0.6,0.8,0.6,0.6
11425,1.0,1.0,0.8,1.0
11426,0.6,0.6,0.8,0.6
11428,1.0,0.8,0.8,1.0
11429,0.6,0.6,0.6,0.6
11430,0.8,0.6,0.6,0.6
11431,0.8,0.6,0.8,0.8
11432,0.8,0.8,0.8,0.8
11433,0.6,0.6,0.8,0.6
11434,1.0,0.8,0.8,0.6
11435,0.6,0.6,0.6,0.6
11436,1.0,0.6,1.0,0.6
11437,1.0,1.0,1.0,1.0
11439,1.0,0.6,1.0,0.8
11440,0.6,0.6,0.6,0.6
11441,1.0,0.6,0.6,0.8
11442,0.8,0.6,0.6,0.6
11443,1.0,1.0,0.8,1.0
11444,1.0,1.0,1.0,1.0
11445,0.6,0.8,0.6,0.6
11446,1.0,0.8,0.8,0.6
11447,0.8,0.8,0.8,1.0
11448,1.0,0.8,1.0,0.8
11449,0.6,0.8,0.6,0.8
11450,0.6,0.6,0.8,0.8
11451,0.6,0.6,0.6,0.6
11452,1.0,0.8,0.6,0.8
11453,1.0,1.0,0.8,0.8
11454,0.6,0.6,0.6,0.6
11455,0.6,0.6,0.8,0.6
11456,1.0,0.6,0.8,0.6
11457,0.8,0.8,0.6,0.8
11458,0.6,0.6,0.8,0.8
11459,1.0,0.6,0.6,0.8
11460,0.8,0.6,0.6,0.6
11461,0.8,0.6,0.6,0.6
11462,1.0,1.0,1.0,1.0
11463,0.6,0.6,0.6,0.6
11464,0.8,0.6,0.8,0.8
11465,0.8,0.6,0.8,0.8
11468,1.0,0.8,0.8,0.8
11469,0.8,0.6,0.8,0.8
11470,0.6,0.8,0.8,0.6
11474,1.0,1.0,0.8,1.0
11475,0.8,0.6,0.6,0.8
11476,0.6,0.6,0.8,0.6
11477,1.0,0.8,0.8,1.0
11478,0.6,0.8,0.8,0.6
11479,1.0,0.8,0.8,1.0
11480,0.6,0.6,0.6,0.8
11481,0.6,0.6,0.6,0.8
11482,0.8,0.8,0.6,0.6
11483,0.8,0.8,0.8,1.0
11484,0.8,0.6,0.6,0.8
11485,1.0,1.0,1.0,0.8
11486,1.0,0.8,0.6,0.6
11487,1.0,0.8,0.8,0.8
11488,1.0,1.0,1.0,0.8
11490,0.6,0.6,0.6,1.0
11491,1.0,0.8,0.8,0.6
11493,0.8,0.8,0.8,0.8
11494,1.0,1.0,1.0,1.0
11495,1.0,0.8,0.6,0.8
11496,0.8,1.0,0.8,0.8
11497,0.6,0.6,0.8,0.6
11499,1.0,0.8,0.6,0.8
11500,0.8,0.6,0.6,0.6
11501,0.8,0.8,1.0,0.6
11502,0.8,0.6,0.6,0.8
11503,0.6,0.6,0.6,0.8
11504,1.0,1.0,1.0,1.0
11505,0.8,0.6,0.6,0.6
11506,1.0,0.8,0.8,0.6
11507,0.8,1.0,0.6,0.6
11508,0.8,0.6,0.6,0.6
11509,1.0,0.6,0.6,0.8
11510,0.6,0.8,0.6,0.6
11511,1.0,1.0,1.0,1.0
11512,0.6,0.8,0.6,0.6
11513,1.0,0.8,0.8,0.8
11517,0.8,0.6,0.8,0.6
11518,1.0,0.6,0.6,0.8
11519,0.8,1.0,1.0,0.6
11520,0.8,0.8,0.8,0.8
11521,0.6,0.6,0.6,0.8
11522,0.8,0.8,0.6,0.6
11523,0.6,0.6,0.8,0.6
11526,1.0,0.6,0.6,0.8
11527,0.6,0.8,0.6,0.6
11528,0.8,0.8,0.6,0.6
11530,0.8,0.8,0.8,0.8
11531,0.8,0.6,0.6,0.6
11532,0.8,0.8,0.8,0.8
11533,1.0,1.0,1.0,0.8
11534,0.6,0.6,0.6,0.6
11537,1.0,1.0,1.0,1.0
11539,1.0,0.8,1.0,1.0
11540,1.0,0.6,0.6,1.0
11544,0.6,0.6,0.6,0.6
11545,0.6,0.8,0.6,0.6
11546,1.0,0.8,0.8,0.8
11548,0.8,0.6,0.6,0.8
11549,1.0,0.6,0.6,0.8
11550,0.8,0.6,0.6,0.8
11551,1.0,0.8,0.6,0.6
11552,1.0,1.0,1.0,1.0
11554,0.8,0.8,0.8,1.0
11555,1.0,0.8,1.0,0.8
11556,1.0,0.6,0.6,0.6
11557,1.0,0.8,0.8,0.6
11558,0.8,0.6,0.6,0.8
11559,1.0,1.0,0.8,0.8
11560,1.0,0.8,0.6,1.0
11561,1.0,0.6,0.6,0.6
11562,0.6,0.8,0.6,0.6
11563,0.8,0.8,0.6,0.6
11564,0.8,0.8,0.6,0.8
11567,1.0,0.8,0.8,0.8
11568,1.0,0.6,0.8,0.8
11572,0.8,0.8,0.8,1.0
11573,0.8,0.6,0.6,0.6
11574,0.8,0.8,0.8,0.6
11575,1.0,0.8,0.8,0.8
11576,0.6,0.6,0.6,0.6
11577,0.8,1.0,1.0,0.8
11578,0.8,0.8,1.0,0.8
11579,1.0,0.8,1.0,0.6
11580,1.0,1.0,0.8,0.8
11581,0.6,0.6,0.6,0.6
11582,0.8,0.6,0.8,1.0
11585,0.6,0.6,0.6,0.6
11586,0.8,0.8,1.0,0.8
11587,0.8,0.6,0.6,0.6
11588,0.8,1.0,0.8,0.6
11590,1.0,0.6,0.8,1.0
11591,0.8,1.0,1.0,0.8
11592,0.6,0.8,0.6,0.6
11593,0.8,0.6,0.8,0.8
11594,1.0,0.8,0.8,0.8
11595,1.0,0.8,0.8,0.6
11597,0.6,0.8,0.8,0.6
11598,1.0,0.8,0.6,0.6
11599,0.8,0.8,0.6,0.6
11600,0.8,0.8,1.0,1.0
11601,0.8,0.8,0.6,0.6
11603,1.0,0.8,0.6,0.6
11604,0.6,0.8,0.6,0.8
11605,1.0,0.8,1.0,1.0
11606,0.8,0.6,0.8,0.6
11607,0.6,0.8,0.8,0.6
11608,1.0,0.6,0.6,0.8
11609,0.6,0.6,0.6,0.6
11610,1.0,0.8,1.0,0.8
11611,0.8,0.6,0.6,0.8
11612,1.0,0.6,0.6,1.0
11613,1.0,1.0,1.0,1.0
11615,1.0,0.8,0.8,1.0
11616,0.8,0.8,0.6,1.0
11617,1.0,0.6,0.6,0.8
11618,1.0,0.6,0.6,1.0
11619,0.8,0.6,0.6,0.6
11620,0.8,0.8,0.8,0.8
11621,1.0,0.8,0.6,1.0
11623,0.8,0.6,0.6,0.6
11624,0.8,0.6,0.6,0.6
11625,0.6,0.6,0.6,0.6
11626,0.8,0.6,0.8,0.8
11627,0.8,0.8,0.8,0.8
11628,1.0,1.0,1.0,1.0
11629,0.8,0.6,0.8,0.8
11630,0.6,0.8,0.8,0.6
11631,0.8,0.8,0.8,0.8
11635,1.0,1.0,1.0,0.8
11637,0.6,0.6,0.6,0.6
11638,0.6,0.6,0.6,0.6
11639,0.8,0.6,0.6,0.6
11640,1.0,1.0,1.0,1.0
11641,1.0,1.0,1.0,0.8
11642,0.6,0.6,0.6,0.6
11643,1.0,0.6,0.8,0.6
11644,0.8,0.8,1.0,1.0
11645,0.6,0.6,0.8,0.8
11646,0.8,0.6,0.8,0.6
11647,0.8,0.6,0.8,0.6
11648,0.6,0.6,0.6,0.6
11650,0.8,1.0,0.6,0.8
11651,0.6,0.6,1.0,0.6
11653,0.6,0.8,0.8,0.6
11654,0.6,0.6,0.8,0.6
11655,1.0,0.8,1.0,0.8
11657,1.0,1.0,1.0,1.0
11658,1.0,1.0,1.0,1.0
11660,0.6,0.6,0.6,0.6
11661,1.0,0.8,0.8,0.8
11662,0.6,0.6,1.0,0.8
11663,1.0,1.0,0.6,1.0
11664,0.8,1.0,0.8,0.8
11665,0.8,0.8,0.8,1.0
11666,0.8,0.6,0.6,0.6
11667,0.8,1.0,0.8,0.8
11668,0.8,0.8,0.8,1.0
11669,1.0,0.8,1.0,0.8
11670,0.6,0.6,0.6,0.6
11672,1.0,1.0,0.8,1.0
11673,1.0,1.0,1.0,1.0
11674,0.6,0.6,0.6,0.6
11675,1.0,0.8,0.6,1.0
11679,0.8,0.6,0.6,0.8
11680,0.6,0.8,0.8,0.6
11681,0.6,0.8,0.8,0.8
11682,0.6,0.6,0.6,0.6
11683,0.8,0.6,0.6,0.8
11685,1.0,1.0,1.0,1.0
11687,1.0,1.0,1.0,0.8
11688,0.8,0.6,0.6,0.6
11689,1.0,0.8,0.8,0.8
11690,0.6,0.6,0.6,0.6
11691,1.0,0.8,0.8,0.8
11692,0.6,0.8,1.0,0.8
11693,0.8,0.8,0.8,0.8
11694,0.6,0.6,0.8,0.6
11695,0.8,0.8,0.8,0.8
11696,1.0,0.6,0.6,0.8
11697,0.6,0.6,0.6,0.6
11700,0.6,0.8,0.6,0.6
11701,0.8,0.6,0.8,0.8
11702,0.6,0.6,0.6,0.6
11703,0.6,0.6,0.6,0.6
11704,0.8,0.8,1.0,0.8
11705,1.0,0.6,0.8,0.8
11706,1.0,0.8,1.0,1.0
11707,0.8,0.6,0.6,0.6
11708,0.6,0.8,0.6,0.6
11709,0.8,0.8,0.8,0.8
11710,0.6,0.8,0.8,0.8
11711,1.0,1.0,1.0,0.8
11713,0.8,0.6,0.6,1.0
11714,0.8,0.6,0.6,0.6
11715,1.0,0.8,0.6,0.6
11716,1.0,0.6,0.8,0.8
11717,1.0,1.0,0.8,1.0
11718,0.8,0.8,0.8,0.8
11719,1.0,0.6,0.8,0.8
11720,1.0,0.6,0.6,1.0
11721,0.8,0.6,0.6,0.6
11722,0.6,0.6,0.6,0.6
11723,0.6,0.8,0.6,0.8
11724,0.8,0.6,0.6,0.6
11725,0.8,0.6,0.8,0.8
11726,0.8,0.6,0.6,0.6
11729,0.6,0.6,0.8,0.8
11730,0.8,0.8,0.6,0.6
11731,0.6,0.6,0.8,0.6
11732,0.8,0.6,1.0,1.0
11733,0.6,0.6,1.0,0.8
11734,0.8,0.6,0.6,0.6
11735,0.6,0.6,0.8,0.8
11736,1.0,0.8,1.0,1.0
11739,0.6,0.6,0.6,0.6
11741,0.6,0.8,0.8,0.8
11742,0.8,0.6,0.6,0.8
11743,0.8,0.8,0.8,0.8
11744,0.8,0.6,0.8,0.8
11745,0.8,1.0,0.8,0.8
11746,0.8,1.0,0.6,0.8
11747,1.0,0.8,1.0,1.0
11751,0.8,0.8,1.0,1.0
11752,1.0,0.8,0.8,0.6
11753,1.0,1.0,0.8,0.8
11755,1.0,1.0,0.6,0.8
11756,0.8,0.8,1.0,0.8
11757,0.6,0.8,0.6,0.6
11758,0.6,0.8,0.8,0.8
11759,0.6,0.8,0.8,0.6
11760,1.0,0.6,0.8,0.6
11761,0.8,1.0,1.0,0.8
11770,0.6,0.8,0.8,0.6
11771,1.0,1.0,0.8,1.0
11772,0.6,0.6,0.6,0.6
11773,0.6,0.8,0.6,0.8
11774,1.0,1.0,0.6,0.6
11775,0.6,0.6,0.6,0.6
11776,1.0,0.8,1.0,0.8
11777,0.8,0.8,0.8,0.6
11778,1.0,1.0,0.8,0.8
11779,1.0,0.6,0.6,0.8
11780,0.8,0.8,0.6,0.6
11781,0.6,0.6,0.6,0.6
11782,0.8,0.8,0.8,1.0
11783,1.0,1.0,0.8,0.8
11784,0.8,0.6,0.8,0.6
11785,0.8,0.6,0.6,0.6
11786,1.0,1.0,1.0,1.0
11787,1.0,1.0,1.0,1.0
11788,0.6,0.6,0.6,0.6
11789,1.0,0.6,0.8,0.6
11790,1.0,0.6,0.8,0.6
11791,1.0,0.6,1.0,0.6
11792,0.6,0.8,0.8,0.6
11793,0.8,0.6,0.6,0.6
11794,1.0,1.0,1.0,1.0
11795,1.0,0.8,0.6,1.0
11797,0.6,0.6,0.8,0.6
11798,0.8,0.6,0.6,0.6
11799,1.0,0.8,0.8,1.0
11800,0.8,0.6,0.6,0.8
11801,0.6,0.6,0.6,0.8
11802,1.0,1.0,1.0,1.0
11804,0.8,0.6,0.8,0.8
11805,0.8,0.8,0.6,0.8
11806,0.6,0.8,0.6,0.8
11807,0.6,0.6,0.6,0.6
11808,1.0,0.8,0.8,0.8
11810,0.8,0.8,0.8,0.8
11811,0.8,0.8,0.8,0.8
11812,0.8,0.6,0.6,0.8
11813,0.8,0.6,0.6,1.0
11814,1.0,0.8,0.6,0.8
11815,1.0,1.0,1.0,0.8
11816,1.0,1.0,1.0,1.0
11817,0.6,0.6,0.8,0.6
11818,1.0,1.0,0.6,0.8
11819,0.8,0.6,0.6,0.8
11820,0.8,0.6,0.6,0.8
11821,0.8,0.8,1.0,0.6
11822,0.8,0.8,0.6,0.6
11823,1.0,0.8,0.8,0.8
11825,0.8,0.6,0.6,1.0
11826,0.6,0.8,0.6,0.6
11835,0.6,0.6,0.6,0.6
11836,0.8,0.8,0.8,0.8
11837,0.6,0.8,0.6,1.0
11839,1.0,0.6,0.6,0.6
11840,0.8,0.8,0.8,0.8
11841,0.8,0.8,0.6,0.8
11842,0.6,0.8,0.8,0.6
11843,0.8,0.8,0.8,0.8
11844,0.8,0.6,0.6,0.6
11845,1.0,1.0,1.0,0.8
11846,0.8,0.6,0.8,0.8
11847,0.6,0.8,0.8,0.6
11849,0.6,0.6,0.6,0.8
11850,0.8,0.6,0.8,1.0
11851,0.8,0.8,0.8,0.8
11852,0.6,0.6,0.6,0.6
11853,0.8,0.6,0.6,0.6
11854,1.0,0.8,1.0,1.0
11855,0.8,1.0,1.0,0.8
11856,0.8,0.6,0.8,0.6
11857,1.0,1.0,1.0,1.0
11858,0.8,0.8,1.0,0.8
11860,1.0,1.0,1.0,1.0
11861,0.6,0.6,0.6,0.6
11862,1.0,0.8,0.8,1.0
11863,0.6,0.8,0.8,0.6
11864,1.0,0.8,1.0,0.8
11865,0.6,0.6,0.6,0.6
11866,0.6,0.6,0.6,0.8
11867,1.0,1.0,0.6,0.6
11868,0.6,0.8,0.6,0.8
11869,0.8,0.8,0.8,0.8
11870,0.8,1.0,1.0,0.8
11871,0.8,0.8,0.8,1.0
11872,0.6,0.6,0.6,0.6
11873,1.0,0.8,1.0,0.8
11874,0.6,0.6,0.6,0.6
11875,0.6,0.6,0.6,0.6
11876,0.8,0.6,0.6,0.6
11877,0.6,0.6,0.6,0.6
11878,0.8,1.0,0.6,0.6
11879,1.0,0.8,1.0,1.0
11880,0.6,0.6,0.6,0.8
11881,0.6,0.6,0.6,0.6
11882,0.6,0.8,0.8,0.6
11883,0.8,0.6,0.6,0.8
11884,1.0,0.8,1.0,1.0
11885,1.0,0.8,0.8,1.0
11886,0.8,0.6,0.8,0.6
11887,0.6,1.0,0.6,1.0
11888,0.6,0.6,0.6,0.8
11889,0.8,0.8,0.8,0.8
11890,1.0,1.0,1.0,0.6
11891,1.0,1.0,0.8,1.0
11892,1.0,0.8,0.8,1.0
11893,0.8,0.8,0.6,0.6
11894,0.6,0.6,0.6,0.8
11895,0.8,0.8,0.6,0.8
11896,1.0,1.0,1.0,1.0
11897,1.0,1.0,0.6,1.0
11898,0.8,0.8,0.8,1.0
11899,1.0,0.6,0.6,0.6
11900,1.0,1.0,0.8,1.0
11901,1.0,0.8,1.0,0.8
11902,1.0,0.6,0.8,0.6
11903,0.8,1.0,0.8,1.0
11904,0.8,0.8,1.0,0.8
11905,0.8,0.6,0.8,1.0
11906,0.8,0.6,1.0,0.8
11908,1.0,1.0,1.0,1.0
11909,0.8,0.8,1.0,0.6
11910,0.8,0.6,0.6,0.8
11911,0.6,0.6,0.8,0.6
11912,1.0,1.0,1.0,1.0
11913,0.8,0.6,0.6,0.6
11914,0.6,0.8,0.6,0.6
11915,1.0,1.0,1.0,1.0
11916,1.0,0.6,0.6,1.0
11917,0.8,0.6,0.6,0.6
11918,1.0,1.0,0.8,0.8
11919,0.6,0.8,0.8,1.0
11920,0.6,0.6,0.8,0.6
11921,0.6,0.8,0.6,0.6
11923,0.6,0.8,1.0,0.6
11924,1.0,1.0,1.0,1.0
11925,0.6,0.6,0.6,0.6
11926,1.0,1.0,0.8,0.8
11927,0.8,0.8,1.0,0.6
11928,0.8,0.8,0.8,0.8
11930,0.8,0.6,0.8,0.6
11931,0.8,1.0,1.0,0.8
11933,0.6,0.8,0.8,0.8
11935,0.6,0.6,0.6,0.6
11936,1.0,0.8,0.6,0.6
11937,0.6,0.8,0.8,0.8
11938,0.8,0.8,0.8,0.8
11939,0.8,0.8,0.6,0.8
11941,0.8,0.6,0.8,0.8
11943,0.6,0.8,0.8,0.6
11944,1.0,0.6,0.6,0.6
11945,1.0,1.0,1.0,1.0
11946,0.8,0.8,1.0,0.8
11947,0.6,0.6,0.6,0.6
11948,1.0,1.0,1.0,1.0
11950,0.8,0.6,1.0,0.6
11951,0.6,0.6,0.6,0.6
11952,0.6,0.6,0.8,0.6
11954,0.6,0.6,0.6,0.6
11955,1.0,1.0,1.0,1.0
11956,0.8,0.6,0.6,0.8
11957,0.6,0.6,1.0,0.8
11958,0.8,0.8,0.6,0.6
11959,0.6,0.6,0.6,0.6
11962,0.6,0.6,0.6,0.6
11963,1.0,0.6,0.6,0.8
11964,1.0,0.8,1.0,1.0
11965,0.8,0.8,0.8,0.8
11966,0.8,0.8,0.8,0.6
11967,0.8,0.6,0.6,0.6
11968,0.8,0.6,0.8,0.6
11969,0.6,0.6,0.6,0.6
11970,0.6,0.6,0.6,0.6
11971,0.6,0.6,0.8,0.8
11972,0.6,0.6,0.6,0.8
11973,0.6,0.6,0.8,0.8
11974,0.8,0.8,0.6,0.6
11976,0.8,1.0,1.0,0.6
11977,1.0,1.0,0.6,1.0
11978,0.6,0.6,0.8,0.6
11979,1.0,1.0,1.0,0.8
11980,1.0,1.0,1.0,0.8
11982,1.0,1.0,1.0,1.0
11983,0.6,0.6,0.6,0.6
11984,0.6,0.8,0.8,0.6
11985,0.8,0.8,0.6,0.8
11986,0.8,0.8,0.8,0.8
11987,1.0,1.0,1.0,0.8
11988,0.6,0.6,0.8,0.6
11989,0.6,0.6,0.6,0.6
11990,1.0,0.8,0.6,0.8
11991,1.0,0.6,0.8,0.6
11992,0.8,0.8,0.8,0.8
11993,0.8,0.8,0.6,0.6
11994,0.8,1.0,0.8,0.8
11995,0.6,0.6,0.8,0.6
11996,0.8,0.6,0.6,0.6
11997,0.8,0.8,1.0,0.8
11999,0.6,0.8,0.8,0.8
12000,1.0,1.0,0.8,1.0
12001,1.0,1.0,0.6,0.8
12002,1.0,0.6,0.6,0.6
12003,1.0,0.8,0.8,0.6
12004,0.6,0.6,0.6,0.6
12005,0.6,0.8,0.6,0.8
12006,0.6,0.6,0.8,0.6
12008,0.6,0.6,0.6,1.0
12009,0.8,1.0,0.8,0.8
12010,0.6,0.6,0.6,0.6
12011,0.8,0.6,0.6,0.6
12012,0.6,0.6,0.6,0.6
12013,1.0,0.8,0.8,1.0
12015,0.8,0.8,0.8,0.8
12017,0.6,0.6,0.8,0.6
12018,0.8,1.0,1.0,0.8
12019,1.0,0.8,1.0,0.6
12020,0.8,0.8,0.8,1.0
12022,0.8,0.6,0.6,0.6
12023,1.0,0.6,0.6,0.6
12024,1.0,0.8,0.8,0.8
12025,0.8,0.8,0.8,0.8
12026,1.0,1.0,1.0,1.0
12027,0.8,0.6,0.8,0.6
12028,0.8,0.8,0.8,0.6
12029,1.0,0.6,0.8,1.0
12030,0.8,0.8,1.0,0.6
12031,1.0,0.8,0.8,0.8
12032,0.8,0.6,0.6,0.6
12033,0.8,0.8,1.0,0.8
12035,0.8,0.8,0.6,0.6
12036,0.8,0.6,1.0,0.8
12037,1.0,1.0,1.0,0.8
12038,0.8,1.0,0.6,0.6
12039,0.8,0.8,0.6,0.6
12040,0.8,0.6,0.8,0.8
12041,1.0,0.6,0.8,0.8
12043,1.0,1.0,0.8,1.0
12044,0.6,0.6,0.6,0.6
12045,0.8,0.8,0.6,0.6
12046,0.8,0.6,0.8,0.6
12047,1.0,0.8,0.8,1.0
12049,0.8,1.0,1.0,1.0
12050,0.8,0.8,1.0,0.8
12051,0.8,0.8,0.8,0.8
12052,0.6,0.6,0.6,0.8
12053,0.6,0.8,0.6,0.8
12054,1.0,0.8,0.6,0.6
12055,0.6,0.6,0.6,0.8
12056,1.0,0.6,0.6,0.8
12057,0.8,0.6,0.6,0.6
12058,0.6,0.6,0.6,0.8
12059,1.0,0.6,0.8,1.0
12060,1.0,0.8,1.0,1.0
12061,1.0,0.6,0.6,0.6
12063,1.0,0.6,0.6,0.6
12064,0.8,0.8,0.6,0.8
12066,1.0,0.6,0.8,1.0
12067,1.0,0.8,0.8,1.0
12068,0.8,0.8,0.6,0.8
12070,0.8,0.6,0.6,0.6
12071,1.0,0.8,0.8,0.8
12072,1.0,1.0,0.8,1.0
12073,0.6,0.6,0.6,0.6
12074,0.6,0.6,0.8,0.8
12076,1.0,1.0,0.8,1.0
12077,0.8,0.6,0.6,1.0
12078,0.8,0.6,0.6,0.6
12079,0.8,0.8,0.8,0.8
12080,0.8,0.8,0.6,0.6
12081,1.0,1.0,0.6,1.0
12082,1.0,0.8,0.8,1.0
12084,1.0,0.8,1.0,0.8
12085,0.6,0.6,0.6,0.6
12086,1.0,1.0,0.8,0.8
12087,0.6,0.6,0.6,0.6
12089,0.6,0.8,0.8,0.6
12090,0.6,0.6,0.6,0.6
12091,1.0,0.6,0.6,0.6
12092,1.0,0.8,0.8,0.8
12093,0.8,0.8,0.6,0.6
12094,0.6,0.6,0.8,0.6
12095,0.8,0.6,1.0,0.8
12099,0.8,0.8,0.6,0.8
12100,1.0,0.6,0.6,0.8
