convo_id,msg_id,timestamp,full_text,affcon_rapport,sentence_id,speaker,reply_to,speaker_intention,receiver_perception,receiver,absolute_message_index,relative_message_index,year,game_score_speaker,game_score_receiver,game_score_delta,deception_quadrant,num_words,num_characters
Game11-austria-italy,Game11-austria-italy-3,34,"We're the only ones I trust to understand how unlikely a Solo is, and you seem interested in cooperation, so I'll honestly put all my chips under your bag and defend you until the end if you're willing to do the same with me.",1,6903,italy-Game11,Game11-austria-italy-2,Truth,Truth,austria-Game11,34,3,1901,3,3,0,Straightforward,44,225
Game11-austria-italy,Game11-austria-italy-2,32,"I'm assuming we can both agree to a nonaggression pact, and that you too were told to Lepanto the Turks (though I'm not sure if its a good idea)?",1,6902,italy-Game11,Game11-austria-italy-1,Truth,Truth,austria-Game11,32,2,1901,3,3,0,Straightforward,29,145
Game11-austria-italy,Game11-austria-italy-1,3,"I'm doing a small concert soon, so kind of nervous, honestly.",0,6900,italy-Game11,Game11-austria-italy-0,Truth,Truth,austria-Game11,3,1,1901,3,3,0,Straightforward,11,61
Game11-germany-italy,Game11-germany-italy-90,1301,"Understood, So then you would use A Gal to cover Warsaw, A Bur to cover Munich, and then try to snipe Vienna with A Tyr?",1,6896,italy-Game11,Game11-germany-italy-89,Truth,Truth,germany-Game11,1301,90,1907,3,-5,-8,Straightforward,25,120
Game11-germany-italy,Game11-germany-italy-89,1300,"I'll probably move into Vienna, but I'm not sure I can afford to move out of Burgundy.",1,6895,germany-Game11,Game11-germany-italy-88,Truth,Truth,italy-Game11,1300,89,1907,11,19,8,Straightforward,17,86
Game11-germany-italy,Game11-germany-italy-88,1298,"That's true, I don't know if I want to take my chances with that though.",1,6894,germany-Game11,Game11-germany-italy-87,Truth,Truth,italy-Game11,1298,88,1907,11,19,8,Straightforward,15,72
Game11-germany-italy,Game11-germany-italy-87,1294,"Although actually, if you hit Vienna and France has two disbands, they may struggle to keep up the pressure around Silesia",1,6893,italy-Game11,Game11-germany-italy-86,Truth,Truth,germany-Game11,1294,87,1907,3,-5,-8,Straightforward,21,122
Game11-germany-italy,Game11-germany-italy-85,1292,"If you want to keep France out of Bohemia, A Gal is the only unit you have that can do so",1,6891,italy-Game11,Game11-germany-italy-84,Truth,Truth,germany-Game11,1292,85,1907,3,-5,-8,Straightforward,21,89
Game11-germany-italy,Game11-germany-italy-84,1291,My view is that A Mar - Bur is unlikely but A Boh - Sil is a real risk,0,6890,italy-Game11,Game11-germany-italy-83,Truth,Truth,germany-Game11,1291,84,1907,3,-5,-8,Straightforward,19,70
Game11-germany-italy,Game11-germany-italy-83,1288,"My only problem with that plan is that it risks losing Burgundy if the French pull a fast one and go for Silesia instead, while moving Marseilles into Burgundy.",0,6888,germany-Game11,Game11-germany-italy-82,Truth,Truth,italy-Game11,1288,83,1907,11,19,8,Straightforward,29,160
Game11-germany-italy,Game11-germany-italy-82,1282,"This would be a near-guarantee that you take Brest and would occupy F ENG as a consolation prize in the only outcome where you didn't, while still covering Munich",1,6887,italy-Game11,Game11-germany-italy-81,Truth,Truth,germany-Game11,1282,82,1907,3,-5,-8,Straightforward,29,162
Game11-germany-italy,Game11-germany-italy-80,1280,Odds of succeeding in this improve dramatically if also support with A Tyr S A Apu - Ven - would you be willing to do so?,0,6885,italy-Game11,Game11-germany-italy-79,Truth,Truth,germany-Game11,1280,80,1907,3,-5,-8,Straightforward,26,121
Game11-germany-italy,Game11-germany-italy-79,1279,"So I plan to do F Alb S F Ven - Tri, A Apu - Ven",0,6884,italy-Game11,Game11-germany-italy-78,Truth,Truth,germany-Game11,1279,79,1907,3,-5,-8,Straightforward,16,48
Game11-germany-italy,Game11-germany-italy-78,1278,"If I was in Austria's shoes, I would do a self bounce of F Ven - Tri, A Ser - Tri",0,6883,italy-Game11,Game11-germany-italy-77,Truth,Truth,germany-Game11,1278,78,1907,3,-5,-8,Straightforward,21,81
Game11-germany-italy,Game11-germany-italy-75,1231,"Yeah, am trying to do so",0,6881,italy-Game11,Game11-germany-italy-74,Truth,Truth,germany-Game11,1231,75,1906,3,-5,-8,Straightforward,6,24
Game11-germany-italy,Game11-germany-italy-74,1208,I think that for the time being that would be a good idea.,0,6880,germany-Game11,Game11-germany-italy-73,Truth,Truth,italy-Game11,1208,74,1906,11,19,8,Straightforward,13,58
Game11-germany-italy,Game11-germany-italy-74,1208,Are you coordinating with the Turks?,0,6879,germany-Game11,Game11-germany-italy-73,Truth,Truth,italy-Game11,1208,74,1906,11,19,8,Straightforward,6,36
Game11-germany-italy,Game11-germany-italy-73,1183,"I'm worried about them potentially deciding that they want Warsaw, despite the fact that I'm on the right side of a stalemate line where they'd only get 1 supply center if they attacked.",0,6878,germany-Game11,Game11-germany-italy-72,Truth,Truth,italy-Game11,1183,73,1906,11,19,8,Straightforward,33,186
Game11-germany-italy,Game11-germany-italy-73,1183,"Well, at the very least that's good.",0,6877,germany-Game11,Game11-germany-italy-72,Truth,Truth,italy-Game11,1183,73,1906,11,19,8,Straightforward,7,36
Game11-germany-italy,Game11-germany-italy-72,1181,I haven't heard anything from them,1,6876,italy-Game11,Game11-germany-italy-71,Truth,Truth,germany-Game11,1181,72,1906,3,-5,-8,Straightforward,6,34
Game11-germany-italy,Game11-germany-italy-71,1177,"The Austrians wouldn't happen to be talking about me, would they?",0,6875,germany-Game11,Game11-germany-italy-70,Truth,Truth,italy-Game11,1177,71,1906,11,19,8,Straightforward,11,65
Game11-germany-italy,Game11-germany-italy-70,1160,"Yeah, I'll make the most of this",1,6874,italy-Game11,Game11-germany-italy-69,Truth,Truth,germany-Game11,1160,70,1905,3,-3,-6,Straightforward,7,32
Game11-germany-italy,Game11-germany-italy-69,1150,Hopefully the French are sufficiently distracted that you can launch a counter attack.,0,6873,germany-Game11,Game11-germany-italy-68,Truth,Truth,italy-Game11,1150,69,1905,9,15,6,Straightforward,13,86
Game11-england-germany,Game11-england-germany-37,1151,Hopefully the French are sufficiently distracted that you can launch a counter attack.,1,6873,germany-Game11,Game11-england-germany-36,Truth,Lie,england-Game11,1151,37,1905,9,16,7,Cassandra,13,86
Game11-germany-italy,Game11-germany-italy-68,1097,"Well, sounds like things are in good shape!",0,6872,italy-Game11,Game11-germany-italy-67,Truth,Truth,germany-Game11,1097,68,1905,3,-3,-6,Straightforward,8,43
Game11-germany-italy,Game11-germany-italy-67,1096,"If you're wondering who convinced the French to make it a fleet, you need go no further",0,6871,germany-Game11,Game11-germany-italy-66,Truth,Truth,italy-Game11,1096,67,1905,9,15,6,Straightforward,17,87
Game11-germany-italy,Game11-germany-italy-66,1095,Especially if you support yourself into NTH and move Kie - Hol,0,6870,italy-Game11,Game11-germany-italy-65,Truth,Truth,germany-Game11,1095,66,1905,3,-3,-6,Straightforward,12,62
Game11-germany-italy,Game11-germany-italy-64,1093,"A Mun - Bur and then to Paris is guarrenteed to succeed as long as you can cover a potential stab on Mun, which you could easily do with A Ber",1,6868,italy-Game11,Game11-germany-italy-63,Truth,Truth,germany-Game11,1093,64,1905,3,-3,-6,Straightforward,31,142
Game11-germany-italy,Game11-germany-italy-62,1091,"Conversely, you have a free walk into Paris right now",1,6866,italy-Game11,Game11-germany-italy-61,Truth,Truth,germany-Game11,1091,62,1905,3,-3,-6,Straightforward,10,53
Game11-germany-italy,Game11-germany-italy-61,1090,The English are too desperate to turn down your support,1,6865,italy-Game11,Game11-germany-italy-60,Truth,Truth,germany-Game11,1090,61,1905,3,-3,-6,Straightforward,10,55
Game11-germany-italy,Game11-germany-italy-60,1018,"Well the English are a little miffed that I didn't move last season, but still, I see no reason not to work with them for the time being.",1,6863,germany-Game11,Game11-germany-italy-59,Truth,Truth,italy-Game11,1018,60,1904,9,15,6,Straightforward,28,137
Game11-germany-italy,Game11-germany-italy-59,1017,In that case i'll play defensively but try to set myself up for a counteroffensive,0,6862,italy-Game11,Game11-germany-italy-58,Truth,Truth,germany-Game11,1017,59,1904,3,-3,-6,Straightforward,15,82
Game11-germany-italy,Game11-germany-italy-58,1016,I'm pleasantly surprised that you're so willing to work with England as well,0,6861,italy-Game11,Game11-germany-italy-57,Truth,Truth,germany-Game11,1016,58,1904,3,-3,-6,Straightforward,13,76
Game11-germany-italy,Game11-germany-italy-57,1013,"I'm moving on the French this next season, hopefully they'll pull back to face me and you and the British will be able to surge back against them.",1,6860,germany-Game11,Game11-germany-italy-56,Truth,Truth,italy-Game11,1013,57,1904,9,15,6,Straightforward,28,146
Game11-germany-italy,Game11-germany-italy-56,1008,"I do not really trust them, but I may still be willing to work with them against the Turks if they say the right things",0,6859,italy-Game11,Game11-germany-italy-55,Truth,Truth,germany-Game11,1008,56,1904,3,-3,-6,Straightforward,25,119
Game11-germany-italy,Game11-germany-italy-56,1008,"I will listen to what Austria has to say, and keep you updated on that front.",0,6858,italy-Game11,Game11-germany-italy-55,Truth,Truth,germany-Game11,1008,56,1904,3,-3,-6,Straightforward,16,77
Game11-germany-italy,Game11-germany-italy-55,1007,You stabbing the French is already a massive lifeline to me.,1,6856,italy-Game11,Game11-germany-italy-54,Truth,Truth,germany-Game11,1007,55,1904,3,-3,-6,Straightforward,11,60
Game11-germany-italy,Game11-germany-italy-54,971,"I'm trying to convince the Austrians that its in their best interests to join back with you, but I would understand if you might resent him or both of us for our failure to consistently side with you.",1,6855,germany-Game11,Game11-germany-italy-53,Truth,Truth,italy-Game11,971,54,1904,7,10,3,Straightforward,38,200
Game11-germany-italy,Game11-germany-italy-54,971,"Alright, so, I realize that this is a little bit late, but now that the Austrians are embroiled with the Turks, I am moving against the French.",1,6854,germany-Game11,Game11-germany-italy-53,Truth,Truth,italy-Game11,971,54,1904,7,10,3,Straightforward,27,143
Game11-germany-italy,Game11-germany-italy-53,927,I'm worried that the Austrians are planning something funky.,0,6853,germany-Game11,Game11-germany-italy-52,Truth,Truth,italy-Game11,927,53,1904,7,10,3,Straightforward,9,60
Game11-germany-italy,Game11-germany-italy-53,927,"I'm afraid that if I do that, my current position could quickly become untenable.",1,6852,germany-Game11,Game11-germany-italy-52,Truth,Truth,italy-Game11,927,53,1904,7,10,3,Straightforward,14,81
Game11-germany-italy,Game11-germany-italy-52,926,I'd be happy to support A Munich in,0,6851,italy-Game11,Game11-germany-italy-51,Truth,Truth,germany-Game11,926,52,1904,4,1,-3,Straightforward,8,35
Game11-germany-italy,Game11-germany-italy-52,926,Would you be willing to coordinate against A Tyrolia?,0,6850,italy-Game11,Game11-germany-italy-51,Truth,Truth,germany-Game11,926,52,1904,4,1,-3,Straightforward,9,53
Game11-germany-italy,Game11-germany-italy-51,847,"I find myself very confused by it as well, which is part of why I am not quite sure how to respond",0,6849,italy-Game11,Game11-germany-italy-50,Truth,Truth,germany-Game11,847,51,1903,5,5,0,Straightforward,22,98
Game11-germany-italy,Game11-germany-italy-50,815,"I'm quite frankly pulling my hair over this, it's the worst possible move.",1,6848,germany-Game11,Game11-germany-italy-49,Truth,Truth,italy-Game11,815,50,1903,5,5,0,Straightforward,13,74
Game11-germany-italy,Game11-germany-italy-50,815,"No idea, the y apparently aren't interested in working with you anymore.",0,6847,germany-Game11,Game11-germany-italy-49,Truth,Truth,italy-Game11,815,50,1903,5,5,0,Straightforward,12,72
Game11-germany-italy,Game11-germany-italy-49,814,"And if they really stand to gain ground, why not make a play for Venice?",1,6846,italy-Game11,Game11-germany-italy-48,Truth,Truth,germany-Game11,814,49,1903,5,5,0,Straightforward,15,72
Game11-germany-italy,Game11-germany-italy-48,813,I was taken very surprised in large part because I didn't see - and still don't see - what they stand to gain,0,6845,italy-Game11,Game11-germany-italy-47,Truth,Truth,germany-Game11,813,48,1903,5,5,0,Straightforward,23,109
Game11-germany-italy,Game11-germany-italy-47,809,"If it doesn't work out, I'm going to go nuclear and split them lengthways with the Turks.",1,6844,germany-Game11,Game11-germany-italy-46,Truth,Truth,italy-Game11,809,47,1903,5,5,0,Straightforward,17,89
Game11-germany-italy,Game11-germany-italy-47,809,It was incredibly damaging for them to do that and I can't imagine why they've decided to side with the Turks rather than you.,1,6843,germany-Game11,Game11-germany-italy-46,Truth,Truth,italy-Game11,809,47,1903,5,5,0,Straightforward,24,126
Game11-germany-italy,Game11-germany-italy-47,809,I'm trying to do damage control with the Austrians.,1,6842,germany-Game11,Game11-germany-italy-46,Truth,Truth,italy-Game11,809,47,1903,5,5,0,Straightforward,9,51
Game11-germany-italy,Game11-germany-italy-44,694,"Well, it didn't work for me either",0,6839,italy-Game11,Game11-germany-italy-43,Truth,Truth,germany-Game11,694,44,1902,5,5,0,Straightforward,7,34
Game11-germany-italy,Game11-germany-italy-43,693,"Yeah, it's a real power-move as the French to pull off that convoy.",0,6838,germany-Game11,Game11-germany-italy-42,Truth,Truth,italy-Game11,693,43,1902,5,5,0,Straightforward,13,67
Game11-germany-italy,Game11-germany-italy-42,690,So would likely have made the risk averse move to avoid the convoy even without the warning,1,6837,italy-Game11,Game11-germany-italy-41,Truth,Truth,germany-Game11,690,42,1902,5,5,0,Straightforward,17,91
Game11-germany-italy,Game11-germany-italy-41,689,"Haha honestly that risk was very top of mind for me, since I attempted the same convoy as France in the previous game",1,6836,italy-Game11,Game11-germany-italy-40,Truth,Truth,germany-Game11,689,41,1902,5,5,0,Straightforward,23,117
Game11-germany-italy,Game11-germany-italy-40,688,And I gave you that information because I genuinely thought that their objective would be to get you to expect what they told me to tell you so they could do something else.,1,6834,germany-Game11,Game11-germany-italy-39,Truth,Truth,italy-Game11,688,40,1902,5,5,0,Straightforward,33,173
Game11-germany-italy,Game11-germany-italy-40,688,"It certainly does, I wish they'd let you get on with destroying the Turks so you could focus fire on them when it's needed but still.",0,6833,germany-Game11,Game11-germany-italy-39,Truth,Truth,italy-Game11,688,40,1902,5,5,0,Straightforward,26,133
Game11-germany-italy,Game11-germany-italy-38,686,"I don't know whether you deliberately leaked me that intel thinking I would disbelieve it and go to Tuscany, but no hard feeling if so",1,6831,italy-Game11,Game11-germany-italy-37,Truth,Truth,germany-Game11,686,38,1902,5,5,0,Straightforward,25,134
Game11-germany-italy,Game11-germany-italy-37,685,"A distracted France is still more than enough firepower to get you through England, and it makes it easy for you to stab them after",0,6830,italy-Game11,Game11-germany-italy-36,Truth,Truth,germany-Game11,685,37,1902,5,5,0,Straightforward,25,131
Game11-germany-italy,Game11-germany-italy-36,684,"Regardless, bad move on their part in any case, especially since you have a build.",0,6828,germany-Game11,Game11-germany-italy-35,Truth,Truth,italy-Game11,684,36,1902,5,5,0,Straightforward,15,82
Game11-germany-italy,Game11-germany-italy-36,684,"Yeah, maybe they predicted that you'd think they were lying to me?",0,6827,germany-Game11,Game11-germany-italy-35,Truth,Truth,italy-Game11,684,36,1902,5,5,0,Straightforward,12,66
