feature_politeness_==Please==,feature_politeness_==Please_start==,feature_politeness_==HASHEDGE==,feature_politeness_==Indirect_(btw)==,feature_politeness_==Hedges==,feature_politeness_==Factuality==,feature_politeness_==Deference==,feature_politeness_==Gratitude==,feature_politeness_==Apologizing==,feature_politeness_==1st_person_pl.==,feature_politeness_==1st_person==,feature_politeness_==1st_person_start==,feature_politeness_==2nd_person==,feature_politeness_==2nd_person_start==,feature_politeness_==Indirect_(greeting)==,feature_politeness_==Direct_question==,feature_politeness_==Direct_start==,feature_politeness_==HASPOSITIVE==,feature_politeness_==HASNEGATIVE==,feature_politeness_==SUBJUNCTIVE==,feature_politeness_==INDICATIVE==,Input.deception_quadrant,Input.deception_quadrant_cat,affcon_gamemove,affcon_reasoning,affcon_rapport,affcon_shareinformation,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Straightforward,1,1,,,1,25,93.26,1,99,25.77,25,4,96,60,12,12,12,0,0,0,0,0,12,20,12,0,4,4,16,8,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,16,0,16,0,8,8,12,0,0,0,0,0,0,0,0,0,0,0,12,4,4,0,0,0,0,0,0,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Straightforward,1,1,1,1,1,8,99,10.58,7.84,1,8,12.5,75,50,12.5,0,0,0,0,0,0,12.5,25,12.5,12.5,0,0,0,12.5,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,25,12.5,12.5,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,12.5,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,37.5,12.5,12.5,0,0,0,0,0,0,12.5,0,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,Straightforward,1,1,1,1,1,16,93.26,26.6,35.37,99,16,12.5,87.5,62.5,12.5,12.5,6.25,0,6.25,0,0,0,12.5,18.75,12.5,0,0,6.25,25,6.25,6.25,0,0,0,6.25,6.25,0,0,0,0,6.25,0,0,0,0,25,0,12.5,6.25,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,6.25,6.25,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,Straightforward,1,1,1,1,1,72,34.87,44.48,39.76,25.77,72,18.06,81.94,62.5,15.28,12.5,5.56,1.39,2.78,0,2.78,2.78,6.94,13.89,11.11,9.72,11.11,0,20.83,4.17,4.17,1.39,0,0,5.56,2.78,2.78,0,0,0,6.94,0,0,0,0,12.5,1.39,2.78,5.56,4.17,0,6.94,0,0,0,0,0,0,0,0,0,8.33,1.39,2.78,0,4.17,0,1.39,13.89,4.17,11.11,1.39,5.56,4.17,1.39,0,0,0,0,0,2.78,0,0,0,2.78,0,19.44,1.39,6.94,0,1.39,0,0,0,0,4.17,2.78,2.78
0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,Straightforward,1,1,0,1,1,11,57.84,50,99,25.77,11,9.09,100,45.45,9.09,0,0,0,0,0,0,9.09,9.09,18.18,0,9.09,27.27,0,18.18,36.36,18.18,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,9.09,0,0,0,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,36.36,9.09,27.27,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,0,0,9.09,0,0,0,9.09,0,0
0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,Straightforward,1,1,1,1,1,30,1.92,50,3.37,1,30,30,80,60,20,6.67,3.33,0,0,0,3.33,13.33,0,6.67,13.33,13.33,10,0,16.67,3.33,0,3.33,0,3.33,6.67,0,6.67,0,0,6.67,10,0,0,0,0,26.67,0,3.33,6.67,13.33,3.33,6.67,0,0,0,0,0,0,0,0,0,6.67,3.33,3.33,0,0,3.33,0,13.33,0,6.67,0,3.33,3.33,0,3.33,0,0,0,0,3.33,0,0,3.33,0,0,10,0,3.33,0,0,0,0,0,0,0,6.67,0
0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Straightforward,1,1,1,1,1,22,7.71,3.48,99,94.75,22,4.55,95.45,68.18,22.73,13.64,9.09,4.55,0,0,0,9.09,4.55,13.64,13.64,4.55,13.64,4.55,27.27,0,0,4.55,0,0,4.55,4.55,0,0,0,0,4.55,0,0,0,0,27.27,4.55,0,9.09,4.55,4.55,13.64,0,0,0,0,0,0,0,0,0,4.55,4.55,0,0,0,0,0,22.73,4.55,22.73,4.55,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,4.55,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,Straightforward,1,0,1,0,1,16,93.26,50,74.76,25.77,16,18.75,75,50,6.25,0,0,0,0,0,0,6.25,18.75,6.25,12.5,6.25,0,0,18.75,6.25,6.25,0,0,0,12.5,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,6.25,0,37.5,0,25,6.25,6.25,12.5,0,0,0,0,0,0,0,0,0,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Straightforward,1,1,1,1,1,17,42.68,11.97,91.95,25.77,17,11.76,82.35,70.59,23.53,11.76,11.76,0,0,0,0,11.76,11.76,17.65,11.76,5.88,11.76,0,17.65,5.88,5.88,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,17.65,0,5.88,5.88,5.88,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76,11.76,17.65,5.88,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,0,11.76,5.88,0,0,0,0,0,0,0,5.88,0,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,Straightforward,1,1,1,1,1,30,84.62,25.24,65.14,25.77,30,13.33,83.33,56.67,13.33,13.33,10,0,0,0,3.33,0,6.67,20,3.33,6.67,10,0,13.33,0,0,3.33,3.33,0,0,0,0,0,0,0,6.67,0,0,0,0,13.33,0,6.67,6.67,3.33,0,3.33,0,0,0,0,0,0,0,0,0,3.33,0,0,3.33,0,0,6.67,6.67,0,16.67,3.33,6.67,6.67,0,0,3.33,0,0,0,0,0,0,0,0,0,6.67,3.33,3.33,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Straightforward,1,1,1,1,1,14,99,50,1.06,1,14,28.57,78.57,57.14,14.29,7.14,0,0,0,0,7.14,7.14,28.57,7.14,7.14,0,0,0,14.29,0,0,0,0,0,14.29,0,14.29,0,14.29,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,7.14,0,7.14,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,14.29,0,7.14,0,0,0,7.14,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Straightforward,1,1,1,1,1,11,13.54,18.16,85.21,99,11,9.09,100,45.45,18.18,9.09,9.09,0,0,0,0,9.09,0,9.09,27.27,0,0,0,45.45,9.09,0,0,0,0,18.18,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,9.09,0,27.27,18.18,18.18,18.18,0,0,0,9.09,0,0,0,0,27.27,0,18.18,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Straightforward,1,0,1,0,1,11,13.54,18.16,2.4,99,11,9.09,90.91,54.55,9.09,9.09,0,0,0,9.09,0,0,9.09,9.09,18.18,9.09,9.09,9.09,18.18,18.18,18.18,0,0,9.09,9.09,9.09,0,0,0,0,9.09,0,0,0,9.09,18.18,9.09,9.09,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.27,0,9.09,0,0,9.09,0,0,0,9.09,0,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,Straightforward,1,1,1,1,0,29,77.56,84.96,11.5,99,29,24.14,79.31,58.62,17.24,17.24,6.9,0,10.34,0,0,0,3.45,20.69,6.9,3.45,6.9,0,13.79,0,0,0,0,3.45,6.9,6.9,0,0,0,0,10.34,0,0,0,0,17.24,3.45,3.45,10.34,3.45,3.45,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.79,0,10.34,0,10.34,0,0,0,0,0,0,0,0,0,0,0,0,0,13.79,3.45,6.9,0,0,0,0,0,0,0,0,3.45
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,Straightforward,1,1,1,1,1,13,93.26,77.92,63.54,99,13,0,92.31,61.54,15.38,15.38,7.69,0,7.69,0,0,0,0,30.77,15.38,0,0,0,15.38,0,0,0,0,7.69,7.69,7.69,0,0,0,0,7.69,0,0,0,0,7.69,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,23.08,0,7.69,7.69,7.69,0,0,15.38,7.69,15.38,7.69,7.69,0,7.69,0,0,0,0,0,0,0,0,0,0,0,15.38,7.69,7.69,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,Straightforward,1,1,0,0,0,22,57.84,67.52,85.21,25.77,22,13.64,77.27,59.09,9.09,9.09,4.55,0,0,0,4.55,0,4.55,18.18,13.64,4.55,13.64,0,22.73,4.55,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,9.09,4.55,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,0,4.55,0,0,4.55,0,4.55,22.73,9.09,9.09,9.09,4.55,0,0,0,0,0,0,0,0,0,0,0,9.09,4.55,4.55,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,Straightforward,1,1,1,1,1,19,49.71,85.38,19.27,25.77,19,15.79,78.95,63.16,21.05,10.53,5.26,0,0,0,5.26,10.53,10.53,10.53,10.53,5.26,5.26,0,15.79,0,0,0,5.26,5.26,0,0,0,0,0,0,15.79,0,0,0,0,5.26,0,0,0,0,5.26,0,5.26,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,10.53,10.53,0,10.53,0,5.26,5.26,0,0,0,0,0,0,0,0,0,0,0,0,10.53,5.26,0,0,0,0,0,0,0,5.26,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,Straightforward,1,1,1,1,1,12,1,79.76,23.51,25.77,12,0,91.67,83.33,33.33,8.33,0,0,8.33,0,0,25,0,8.33,25,8.33,16.67,0,25,0,0,8.33,0,8.33,0,0,0,0,0,0,8.33,0,0,0,0,16.67,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,16.67,8.33,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,8.33,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Straightforward,1,0,1,1,1,14,1,1,52.86,99,14,14.29,92.86,71.43,28.57,14.29,14.29,0,0,0,0,14.29,0,7.14,14.29,21.43,7.14,7.14,14.29,7.14,0,7.14,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,35.71,7.14,7.14,7.14,0,7.14,7.14,0,0,0,0,0,0,0,0,0,7.14,0,0,0,7.14,0,7.14,0,7.14,0,0,0,0,0,0,0,0,0,0,14.29,0,0,7.14,0,0,7.14,0,7.14,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Straightforward,1,1,1,1,1,12,81.63,79.76,98.01,25.77,12,8.33,91.67,58.33,16.67,16.67,8.33,0,8.33,0,0,0,0,25,8.33,8.33,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,8.33,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,16.67,0,8.33,0,8.33,0,8.33,25,0,25,8.33,8.33,8.33,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,Straightforward,1,1,1,1,1,23,35.67,66.81,99,25.77,23,0,100,65.22,26.09,26.09,13.04,0,8.7,4.35,0,0,0,21.74,4.35,8.7,8.7,0,21.74,4.35,4.35,0,0,4.35,0,0,0,0,0,0,17.39,4.35,0,0,4.35,17.39,4.35,0,0,8.7,0,8.7,0,0,0,0,0,0,0,0,0,8.7,0,0,0,8.7,0,0,21.74,0,17.39,8.7,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,13.04,4.35,8.7,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Straightforward,1,1,1,1,1,13,43.96,98.93,94.81,25.77,13,7.69,100,69.23,23.08,15.38,0,7.69,0,0,7.69,7.69,0,30.77,7.69,7.69,15.38,0,15.38,15.38,15.38,0,0,0,0,0,0,0,0,0,15.38,0,0,0,0,7.69,7.69,0,0,7.69,0,0,0,0,0,0,7.69,7.69,0,0,0,15.38,7.69,0,7.69,0,0,0,7.69,15.38,23.08,0,7.69,15.38,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Straightforward,1,1,0,1,0,16,1,89.42,74.76,25.77,16,12.5,87.5,75,18.75,12.5,0,6.25,0,0,6.25,6.25,0,18.75,18.75,25,12.5,0,18.75,6.25,6.25,12.5,0,6.25,0,0,0,0,0,0,12.5,0,0,0,0,18.75,0,6.25,6.25,0,0,6.25,0,0,0,0,0,0,0,0,0,6.25,6.25,0,0,0,0,6.25,12.5,0,25,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,12.5,6.25,6.25,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,Straightforward,1,0,1,0,1,20,1,1,99,1,20,10,80,55,10,10,10,0,0,0,0,0,0,10,5,25,10,15,20,5,0,0,0,0,10,0,10,5,0,5,5,0,0,0,0,25,0,0,5,5,5,10,5,0,5,0,0,0,0,0,0,5,0,0,0,0,5,10,5,5,20,5,10,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Straightforward,1,1,1,1,1,10,8.69,1,93.3,1,10,20,90,50,20,0,0,0,0,0,0,20,10,0,10,0,0,20,20,10,0,0,0,10,10,0,10,10,0,0,0,0,0,0,0,30,10,0,0,0,10,10,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,20,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10,10,0,0,0,0,0,0,10,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Straightforward,1,0,1,0,1,14,93.26,50,89.63,25.77,14,21.43,85.71,42.86,0,0,0,0,0,0,0,0,14.29,7.14,14.29,0,7.14,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.43,7.14,21.43,21.43,0,7.14,0,0,0,0,0,7.14,7.14,0,7.14,7.14,0,0,14.29,7.14,7.14,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Straightforward,1,1,1,0,0,9,75.9,98.62,58.07,99,9,11.11,100,44.44,11.11,11.11,0,0,11.11,0,0,0,0,22.22,0,11.11,11.11,0,0,44.44,11.11,0,0,0,33.33,33.33,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,22.22,0,0,0,0,0,0,11.11,0,0,0,11.11,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Straightforward,1,1,1,1,1,11,57.84,81.84,2.4,99,11,27.27,81.82,63.64,9.09,9.09,0,0,9.09,0,0,0,9.09,18.18,9.09,9.09,18.18,0,9.09,9.09,9.09,0,0,0,27.27,27.27,0,0,0,0,9.09,0,0,0,0,9.09,0,0,9.09,9.09,0,9.09,0,0,0,0,0,0,0,0,0,9.09,0,9.09,0,0,0,0,18.18,0,9.09,0,9.09,0,9.09,0,0,0,0,0,9.09,0,0,0,9.09,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,Straightforward,1,0,1,1,1,13,24.14,98.93,1.4,25.77,13,15.38,92.31,53.85,23.08,15.38,7.69,0,7.69,0,0,7.69,0,15.38,15.38,7.69,0,0,23.08,7.69,0,7.69,0,0,15.38,7.69,7.69,7.69,0,0,23.08,0,7.69,0,7.69,7.69,0,0,0,7.69,0,0,7.69,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,7.69,15.38,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,7.69,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,Straightforward,1,1,1,1,1,36,97.07,79.76,11.8,77,36,11.11,83.33,61.11,11.11,11.11,2.78,2.78,2.78,2.78,0,0,13.89,19.44,11.11,0,5.56,0,27.78,0,0,0,0,0,2.78,2.78,0,0,0,0,8.33,0,0,0,2.78,11.11,0,2.78,2.78,2.78,0,2.78,0,0,0,0,0,0,0,0,0,8.33,2.78,2.78,0,2.78,0,0,19.44,2.78,13.89,5.56,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78,0,2.78,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,Straightforward,1,1,1,1,1,16,56.25,99,95.6,99,16,25,100,56.25,25,18.75,6.25,6.25,6.25,0,0,6.25,0,18.75,12.5,0,0,0,25,0,0,6.25,0,0,6.25,6.25,0,0,0,0,18.75,0,0,0,0,18.75,12.5,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,18.75,6.25,0,6.25,6.25,0,0,25,0,18.75,0,12.5,6.25,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,6.25,0,0,6.25,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,Straightforward,1,1,1,1,1,29,60.46,8.4,26.55,25.77,29,10.34,72.41,65.52,13.79,10.34,6.9,0,3.45,0,0,3.45,6.9,20.69,6.9,10.34,6.9,6.9,10.34,0,0,0,0,0,0,0,0,0,0,0,3.45,0,0,0,0,6.9,0,0,3.45,0,0,6.9,3.45,3.45,0,0,0,0,0,0,0,3.45,0,0,3.45,0,0,0,6.9,0,6.9,0,6.9,0,0,0,0,0,0,0,3.45,0,3.45,3.45,0,0,13.79,0,3.45,3.45,0,0,0,0,0,0,0,6.9
0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,Straightforward,1,1,1,1,1,28,58.73,85.81,13.15,99,28,10.71,89.29,57.14,21.43,14.29,3.57,7.14,3.57,0,0,7.14,7.14,14.29,7.14,3.57,7.14,0,21.43,3.57,0,0,0,7.14,7.14,7.14,0,0,0,0,10.71,0,0,0,0,21.43,3.57,3.57,7.14,7.14,0,7.14,0,0,0,0,0,0,0,0,0,10.71,7.14,3.57,0,0,0,0,21.43,0,7.14,3.57,3.57,0,0,0,0,0,0,0,3.57,0,3.57,0,0,0,10.71,0,7.14,0,0,0,0,0,0,3.57,0,0
0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,Straightforward,1,1,1,1,1,23,9.72,33.19,94.19,99,23,8.7,95.65,69.57,30.43,21.74,13.04,4.35,4.35,0,0,8.7,4.35,17.39,17.39,4.35,4.35,4.35,30.43,4.35,4.35,0,0,4.35,8.7,8.7,0,0,0,0,13.04,0,0,0,0,13.04,4.35,0,4.35,4.35,0,8.7,4.35,0,4.35,0,0,0,0,0,0,4.35,4.35,0,0,0,0,0,21.74,0,8.7,4.35,4.35,0,0,0,0,0,0,0,4.35,0,4.35,0,0,0,17.39,0,4.35,0,0,0,0,0,0,13.04,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,Cassandra,0,0,1,0,1,27,1,22.95,58.07,25.77,27,7.41,96.3,77.78,25.93,14.81,3.7,0,11.11,0,0,11.11,3.7,14.81,25.93,3.7,11.11,7.41,33.33,0,3.7,0,0,3.7,7.41,3.7,3.7,0,0,0,11.11,0,0,0,0,25.93,0,0,3.7,11.11,0,18.52,0,0,0,0,0,0,0,0,0,11.11,0,3.7,0,3.7,3.7,0,22.22,7.41,3.7,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,3.7,7.41,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,Straightforward,1,1,1,1,1,26,1.92,77.92,17.46,89.84,26,15.38,92.31,65.38,15.38,11.54,3.85,0,7.69,0,0,3.85,0,11.54,15.38,7.69,23.08,0,23.08,3.85,3.85,0,0,3.85,3.85,3.85,0,0,0,0,15.38,0,0,0,0,26.92,3.85,7.69,7.69,19.23,0,11.54,0,0,0,0,3.85,0,0,0,3.85,0,0,0,0,0,0,11.54,7.69,0,3.85,0,0,3.85,3.85,3.85,0,0,0,0,3.85,0,0,0,3.85,0,3.85,3.85,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Straightforward,1,1,1,1,1,6,62.04,99,1,25.77,6,33.33,83.33,50,16.67,16.67,0,0,16.67,0,0,0,0,16.67,16.67,0,0,0,33.33,0,0,0,0,16.67,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,16.67,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,Straightforward,1,,1,1,1,10,93.26,15.86,1,1,10,10,80,50,10,10,10,0,0,0,0,0,10,20,10,0,10,0,30,10,0,0,0,0,10,0,10,10,0,0,0,0,0,0,0,20,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,Straightforward,1,1,1,1,1,8,1.92,99,7.84,99,8,0,87.5,50,25,25,0,0,25,0,0,0,0,0,0,25,0,0,25,0,0,0,0,12.5,25,25,0,0,0,0,25,0,0,0,0,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,12.5,0,0,25,12.5,12.5,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,12.5,0,25,12.5,12.5,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Straightforward,1,1,1,1,1,13,1,98.93,94.81,25.77,13,7.69,100,76.92,38.46,23.08,0,7.69,7.69,0,7.69,15.38,0,7.69,30.77,7.69,0,7.69,46.15,0,0,0,0,0,0,0,0,0,0,0,30.77,0,0,0,0,23.08,7.69,0,0,0,0,15.38,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,38.46,0,7.69,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,30.77,0,7.69,0,0,7.69,0,0,0,15.38,0,0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,Straightforward,1,1,1,0,0,13,65.46,50,1,25.77,13,15.38,84.62,38.46,15.38,15.38,7.69,0,0,7.69,0,0,0,15.38,0,7.69,7.69,0,23.08,0,0,0,0,0,15.38,7.69,7.69,0,0,0,7.69,0,0,0,7.69,30.77,7.69,0,7.69,15.38,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,7.69,0,0,23.08,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,7.69,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,Straightforward,1,1,1,0,0,15,34.14,1,82.75,25.77,15,20,93.33,53.33,20,6.67,6.67,0,0,0,0,13.33,6.67,6.67,6.67,0,6.67,6.67,20,0,0,0,0,0,13.33,6.67,6.67,0,6.67,0,0,0,0,0,0,33.33,6.67,0,6.67,6.67,6.67,13.33,0,0,0,0,6.67,0,0,0,6.67,6.67,0,0,6.67,0,0,0,20,0,6.67,0,6.67,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Straightforward,1,0,0,0,1,16,1,26.6,7.84,1,16,25,81.25,68.75,18.75,12.5,12.5,0,0,0,0,6.25,0,12.5,18.75,25,12.5,0,18.75,0,0,0,0,0,6.25,0,6.25,0,6.25,0,6.25,0,0,0,0,6.25,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,6.25,0,0,6.25,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,6.25,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,Straightforward,1,1,1,1,1,30,8.69,25.24,65.14,99,30,6.67,96.67,66.67,30,23.33,13.33,3.33,0,6.67,0,6.67,0,16.67,13.33,3.33,6.67,3.33,30,0,0,0,0,0,10,10,0,0,0,0,13.33,0,0,0,6.67,26.67,3.33,0,6.67,6.67,3.33,6.67,0,0,0,0,0,0,0,0,0,13.33,6.67,3.33,0,3.33,0,0,23.33,0,13.33,0,10,3.33,0,0,0,0,0,0,0,0,0,0,0,0,13.33,0,6.67,0,0,0,0,0,0,6.67,0,0
